idx,tweets,labels
768302266667237376,"italy just rocked by a quake, potentially billion-dollar thousand-casualty quake.",[2]
768298336159866880,"UPDATE: 6.1 earthquake struck central Italy early Wed with reports of damaged buildings and blackouts near Rieti  
https://t.co/0OfxrjnzbJ",[2]
768289830954409984,"Breaking news: Earthquake hits Central Italy, significant casualties are likely. https://t.co/JnW2PEn8ku",[2]
768301087736475650,Two dead in Italy earthquake: TWO people are dead after a magnitude 6.2 earthquake rattled... https://t.co/lvq4ZMrgJT https://t.co/rz7KiA14SO,[2]
768286832597405696,ROME: An earthquake with a preliminary magnitude estimated at 6.1 rattles Rome &amp; central Italy in middle of the night. No reports of damage.,[2]
768292612730003456,"Officials: ""We have a 35% probability of seeing between a hundred to a thousand casualties. This is very preliminary."" #CNN #Italy #Quake",[2]
768286444033024000,"ITALY #EARTHQUAKE:
- 6.2-magnitude in central Italy
- reports of blackouts, damaged buildings 
- people trapped under rubble",[2]
768287217454309376,"6.4 Earthquake in central Italy. The area is full of historical small towns, building are heavily damaged. Still no info about casualties",[2]
768294334638624769,"Earthquake struck Italy early on Wednesday, reports of damaged buildings, blackouts and residents fleeing https://t.co/53mjTa5XKS",[2]
768296590641475584,Casualties being reported in #Arquata and #Amatrice after a M6.2 earthquake in central Italy.,[2]
768298663839793152,"Devastating earthquake in Central Italy, several dead, hundreds of wounded and trapped under the rubble.",[2]
768302959943757824,"The world is getting the shakes and this time, it's Italy with thankfully no casualties reported: https://t.co/b3JuBmvx1W",[2]
768325057898614784,Reports of spilled people  Dead and injured during a severe earthquake in Italy https://t.co/pLuYYzDTlu,[2]
768305390652010505,"(CBC):#Earthquake rattles central #Italy, buildings damaged, people trapped under rubble : A magnitude 6.1.. https://t.co/FlvFOOHHzv",[2]
768322955994656768,Earthquake in the province of Rieti There are dead and wounded https://t.co/9ML3NsPWzQ,[2]
768304858340274176,#Terni no damages reported. #Italy #Earthquake No se reportan danos ni victimas en Terni. https://t.co/llLtM7MwO7,[2]
768308822511353857,Live Updates: 2 deaths reported from quake https://t.co/KCcq6iWmPo,[2]
768320256351805440,"Central Italy hit by earthquake, 6 people dead. #Italy #breakingnews #senhorcabo #earthquake",[2]
768307870093840384,"Italy quake: Amatrice leveled, Accumoli &amp; Norcia severely damaged, 4 reported dead. Terrible news. Praying there are no aftershocks.",[2]
768314775931592704,"Sad news. 

Multiple Casualties Reported After Earthquake Strikes Italy https://t.co/bNJNJ7jR45 https://t.co/eUqUB2Yd9p",[2]
768325137204600832,(NBC News) '#People Under the Rubble': Strong Earthquake Rocks Central #Italy : No damage.. https://t.co/ypyfy4KGmU https://t.co/9IlhsPJ8xG,[2]
768313757495877632,Earthquake in Italy resulted in casualties https://t.co/OOa164QyhD https://t.co/0P1w0JhI1z #news #Russia,[2]
768306857618190336,"#Italy #Update At least 7 killed, several injured, trapped under rubble after 6.0 quake https://t.co/UKBxbW2X9p Reuters photo at #Amatrice",[2]
768304074219335680,"BREAKING: Italy rocked by 6.2-magnitude quake that damaged buildings &amp; sent shockwaves as far as Rome 100 miles away
https://t.co/gJ1pzmMujx",[2]
768330596519206912,"#earthquake in #Italy, #Amatrice Mayor: town totally destroyed. Dead tolls is 14.",[2]
768304835636568064,"Strong Earthquake Rocks Italy, Levels Buildings
Casualties and damage are anticipated from the shallow quake.
https://t.co/IhBA61wWlO",[2]
768314844055568385,Strong quake hits central #Italy. 6.2 on #Richter. At least 6 confirmed dead. Children trapped under rubble. Rescue operations underway,[2]
768325017503281152,Six people dead in quake https://t.co/4ligIt843H,[2]
768317487112945664,BREAKING: At least 3 dead after Italy earthquake https://t.co/IeCSwqyUfU,[2]
768330189185122305,"Ten confirmed deaths in Italy quake, per BBC.",[2]
768322822770917376,"@gregsmith_142 fine, thank you. The epicenter is not far from here. People under the rubble, there are casualties.https://t.co/tOfHOfvNjo",[2]
768305795209400320,"Magnitude 6.2 quake strikes Italy; casualties, damage expectedUSGS https://t.co/XlzfpLoay0",[2]
768326450575441920,"Severe #earthquake hits central Italy, two dead and many injured
https://t.co/WfQy0O4MIE",[2]
768318039561539584,"#earthquake in central Italy. Deads, lots of injured, many homeless. #terremoto",[2]
768317356393332736,"NBCNews: Blocked roads in some areas hampering efforts to assess damage, deploy rescue operations to #Italy #earth... https://t.co/FW0rns69KP",[2]
768330539648552961,Up To 10 dead in Italy early morning earthquake. ,[2]
768324703173898240,Earthquake in Italy. At least three dead. https://t.co/MfsX1nYQcv,[2]
768303825195180032,Italy earthquake: Atleast two dead. #anzionmukaan #earthquake #ItalyEarthquake #Italy  https://t.co/Ytt3IOvE1w,[2]
768304637606637568,"Magnitude 6.2 Quake Shook Central Italy; Casualty, Damage reported
https://t.co/atbYPSfhg7
#Italy #ItalyEarthquake https://t.co/bM6J6PsQRw",[2]
768305277170950145,"Retweeted The New York Times (@nytimes):

Strong quakes have damaged central Italy. Half the town no longer... https://t.co/9OG55sxsc2",[2]
768308839854723072,"So far, #Earthquake leaves at six dead in central #Italy",[2]
768303671696171009,"Some photos of the grave damage in #Amatrice, caused by tonights #earthquake. 6 casualties reported so far #Italy https://t.co/uThT5yuhL9",[2]
768305666989498368,At least 2 dead in Italian earthquake: Reports https://t.co/jcLxbMoUOZ,[2]
768317127145119744,"It's a sad world where an earthquake can cause so much damage, and no one cares. Prayers for Italy.",[2]
768310673939963905,6 people already dead in the Italy earthquake #concerns,[2]
768323050878083072,"Strong earthquake rattles central Italy, leaving 2 dead https://t.co/KH8yGc2R6x",[2]
768306361188749312,"'People Under the Rubble': Strong Earthquake Rocks Central Italy: No damage or injuries were immediately reported, but the U.S. Geolo...",[2]
768308438610894848,"The Perugia #earthquake was just 10km deep, hence greater concern of damage and casualties in central #Italy",[2]
768306541501960192,#Breaking #Amatrice #earthquake leaves at least 6 dead many more missing or feared dead,[2]
768316155857690624,There are casualties.  Those villages are small and ancient.  There's a lot of destruction.  #earthquake #Amatrice #terremoto,[2]
768306295774392320,"6.2 Richters Earthquake Struck ITALY!!! Many Big Aftershocks!!!  Many Injuries in Many Towns, There, Too!!! READ@ https://t.co/SnfLH0ynsl",[2]
768330761342713856,"Woken up in Italy at 3.30am by the earthquake. Quite scary but we were lucky, damage to the house but no-one hurt.",[2]
768315608584769536,The USGS said casualties and extensive damage were likely after the earthquake in Italy. https://t.co/YX6AmyOlaQ https://t.co/rdkvCFo2Jd,[2]
768329853544169472,"As 6 die in Italian earthquake, British woman stabbed to death by Muslim male in Queensland. Woman has now succumbed to ther injuries.",[2]
768305535032537088,#ItalyQuake update: At least six dead https://t.co/HIfTFQZ7OY,[2]
768325314179203073,many suffer casualties as earthquake rocks central italy https://t.co/D7U0r1QELV https://t.co/txnFseRnaL,[2]
768311911716757504,'It's a tragedy': Reports of damaged buildings and blackouts after 6.0 earthquake hits Italy https://t.co/HSGVLcmkSi,[2]
768328371432370176,3 dead in #Italy #earthquake https://t.co/bFMzynoTYi,[2]
768317404690604032,(NBC News) #Strong Overnight Earthquake Rocks Central #Italy : No damage or injuries were.. https://t.co/TwC5iNo3ow https://t.co/8WFgonfkvP,[2]
768317328714969088,6.2 magnitude quake hits central Italy. No word yet on the extent of the damage #News https://t.co/13DNnvwWX1,[2]
768306743474425856,"#norcia #mayor @nicolaalemanno: lots of damage, no people seriously #injured @RaiNews on air @AntDiBella #italy #earthquake",[2]
768315473792475136,"Magnitude 6.2 earthquake rocks central #Italy, at least 6 dead but death toll expected to rise
#Rome",[2]
768329461104189440,"6 believed dead after 6.2 earthquake in central Italy, reports say - USA TODAY: CBC.ca6 believed dead after 6... https://t.co/IH4Y9ei9A3",[2]
768323478751555584,*AT LEAST 10 DEAD IN ITALY EARTHQUAKE: SKY TG24 #ItalyEarthquake,[2]
768320073878671360,"@seafever138 @emmatimes2 talked with my cousin in Offida, they felt the earthquake but seems to be no damage, luckily.",[2]
768314066960089088,"At least 200 dead, #Earthquake in #Italy !",[2]
768324461254901760,"6.2 mag quake in Italian Apennines. USGS - ""Significant casualties are likely... red alert for economic losses"" https://t.co/R2OlMAQgB7",[2]
768308263116877824,Strong 6.2 Earthquake Hits Central Italy: Six people dead &amp; several casualities https://t.co/4WAhRyR6WI https://t.co/waiHMDADfz,[2]
768306347162996736,6.2 Earthquake Hits Central Italy  - 6 reported dead and death toll expected to rise. #Italy #earthquake https://t.co/UMAfkJtYcH,[2]
768322030181584896,Earthquake in Italy has reached San Marino as well. No damages to persons or property reported: https://t.co/GxFku4ZXXq,[2]
768311156276461570,2 dead as powerful #Earthquake Rome; central Italy - https://t.co/aC2vH1yHtx -,[2]
768330485902692352,#Earthquake damage in #Italy is severe.  Very early reports at least six dead.  One town reports many dead.  #PrayForItaly,[2]
768311468026634240,worrying news from Italy as strong #earthquake in Perugia. Many buildings collapsed and major search &amp; rescue operation underway Latest @GMB,[2]
768305192055902210,"UPDATE: Casualties, extensive damage after quake strikes Italy https://t.co/sVV6sOW1tY",[2]
768327686028685312,Buildings in Central Italy reduced to rubble. Rescue operations continue after M6.2 quake. via @gulf_news 1/2 https://t.co/KHHGyeAjKj,[2]
768330285742067712,"14 reported dead as shallow 6.2 quake shakes Rome, devastates towns in central Italy Injuries and Death toll... https://t.co/O0bXv6Mj7v",[2]
768307020248252416,"@robertval03 The earthquake of 6.0 magnitude and was 2 dead,and mani injured",[2]
768304407058321408,"Earthquake rattles central Italy, buildings damaged, people trapped under rubble: A magnitude 6.1 earth... https://t.co/y2CqeMW4zu (CBC)",[2]
768319475330519040,"So much damage, reports of casualties. Poor people. https://t.co/9kk6Kl8nXX #ItalyEarthquake",[2]
768304836664172546,#Italy #earthquake At least 4 deads in small villages. https://t.co/6Xw04hpZGC,[2]
768320639551758336,Six dead as 6.2 magnitude quake strikes Italy https://t.co/F7U1v2UFLq,[2]
768315544575488002,"Earthquake disaster in central Italy: Casualties and heavy damage: August 24, 2016, 7:57 AM (IDT) A 6.4 magni... https://t.co/1ZdvFTNIRN",[2]
768330905685491712,10 dead in #Earthquake #PrayForItaly,[2]
768322210276712448,"Large #earthquake strikes Italy, several casualties. People digging with their bare hands to save  buried #terremoto https://t.co/Pc66D61EvL",[2]
768326411660759040,"If there was a need for drone photography, it's in Italy right now... way too many close-ups of earthquake damage, no perspective.",[2]
768315563936395265,"Earthquake shakes Italy, northeast of Rome: There was no official confirmation of fatalities or injuries, but... https://t.co/oSOqhSSllN",[2]
768307401514557441,Extensive damage in central Italy caused by major earthquake. Some deaths reported and many structures are down https://t.co/XsGG1xepwY,[2]
768313882595168256,"#PrayforItaly Major earthquake this morning! Bridges are out, and can't get emergency vehicles out to the small towns.",[2]
768327726054854656,Up late praying forcentral Italy after 6.1 earthquake. No damage 2 Assisi basilicas but major damage in #Amatrice  https://t.co/PunaRoXKfr,[2]
768311314825359360,"#Norcia no reports of victims, major damages to structures. Danos mayores a estructuras solamente #Italy #Earthquake https://t.co/jLR29D1iUj",[2]
768305136061952000,"nytimes: Strong quakes have damaged central Italy. Half the town no longer exists, Amatrice's mayor said.
https://t.co/YjRWdaZ9HZ",[2]
768320663266492417,"@MistressMueller Good morning My lady ,today is a very sad day for Italy ,in the night an earthquake in center Italy destroy a lot of houses",[2]
768325290846289920,"#Earthquake hits central #Italy, near #Rome, causing #deaths and injuries.  No official toll yet. https://t.co/WChZsDqp87 via @WSJ",[2]
768303524161609728,"#terremoto Everything is fine at the school, no damages in San Severino Marche for the earthquake.",[2]
768329512450949124,"#EarthQuake in Italy
6 people killed and many injured.
May Allah save all the people there,
We should return 2 Allah https://t.co/DEYCM0Xiua",[2]
768303914303172608,"Strong 6.2-magnitude #quake rocks central #Italy, reports of damage, casualties. #ItalyEarthquake https://t.co/2nnN91fudA",[2]
768327226093895680,"Good/M Every1, warm welcome 2 new Followers.Thoughts with our fellow Europeans in ITALY hit by 6.2 Earthquake. Death toll now10,many injured",[2]
768327233358426112,Italy #earthquake: at lease three dead as buildings,[2]
768312292949700609,(Daily Mail) #Italy rocked by 6.2-magnitude quake that damaged buildings and sent.. https://t.co/TdnUU4UGf8,[2]
768321123586932736,.@Independent '...said no deaths have been reported deaths in Norci.' #typo https://t.co/VV4zvlXeJp,[2]
768324540246011904,"A magnitude of 6.2 earthquake struck the central Italy, with reports of damaged buildings and blackouts near the... https://t.co/BsM8WGQ4fI",[2]
768305742092771330,Norcia mayor: We have damaged buildings but no injuries. #earthquake https://t.co/TQRTlVCK0v,[2]
