idx,tweets,labels
592568573609934848,"After Losing Homes, People in Earthquake-Hit Nepal Face Food Crisis: With aftershocks spreading fear and thous... http://t.co/sGY5c8N9MP",[1]
592571302566764544,"The Turkish Red Crescent initially sent 1,000 blankets and hundreds of food packages to the earthquake region.",[0]
592571835096682497,"Nepal Earthquake: 12-year-old lies dead by the broken road
The usual queue of trucks is missing on the road from R http://t.co/B6VOcJLsBa",[6]
592574305218596864,"@USEmbassyNepal Earthquake Nepal  No rescue team has seen ppl at the epicenter,monsoons dieing no food, shelter, water Laprak flattened RT",[1]
592574956115857408,601 Houses of Syangja totally Damage by 25 April earthquake.There is no any human casualty.Thanks God. In Nepal 3585 Dead body found.,[6]
592575170075893761,"Best Example of #Humanity #Golden #Temple to send 100,000 food packets to #earthquake hit #NepalEarthquake #Respect #GodIsGood",[0]
592575816250183680,"A Chinese medical team stationed in #Nepal, will join earthquake rescue and relief work. #NepalEarthquake http://t.co/baJwp0Vs70",[2]
592577300287229952,@prajjwalpanday our #earthquake kit was stocked already with food + water! shops are open now and we will be picking up more supplies.,[0]
592579482407424000,Free Food And Accommodation For #Earthquake Victims at Gorakhnath Temple @yogi_adityanath http://t.co/q2Iv9mctxU,[4]
592579854916128768,"Sikh Organization To Send 100,000 Food Packets to Earthquake hit-Nepal from the Golden Temple.. #WaheguruWaheguru",[0]
592579948541415424,"Historic Basantapur Durbar Square in Kathmandu, before and after #Nepal earthquake. http://t.co/jUKZF0y5cB",[6]
592580103969722368,"The Turkish Red Crescent initially sent 1,000 blankets and hundreds of food packages to the earthquake region.","[0, 5]"
592580417871450113,Nearly 1 million children require urgent humanitarian assistance after Nepal earthquake,[1]
592580627251077120,"#NepalEarthquake Teams to start focusing from Rescue to Relief. After earthquake shortage of food, fuel, medicines,water,blood #nepalrelief","[1, 3]"
592580854708195328,Kathmandu- Lamjung road cut off after earthquake. Follow live updates here: http://t.co/rLjlPJPeN6,[6]
592581592515612672,"To extend our support to the rescue efforts post the earthquake, we are reducing the call charges to Nepal to 1p/sec for the next 3 days.",[0]
592584989092421632,"Coca-Cola, Dean Kamen: Donate Water Filtration System (Slingshot) to Nepal aftermath Earthquake disaster http://t.co/scASFVc7cJ via @Change",[0]
592585807346597888,"The #BloodBank of #Bhairahawa says it has enough blood &amp;rejects any #BloodDonation and tells us to be in stand by..!!
#Earthquake #Nepal",[2]
592586955730210816,"India is showing the true brotherhood with nepal... by helping the victims of earthquake
 by sending all facilities,doctors rescue teams.",[2]
592588105271484416,Deeply shocked over the loss of lives and property in the massive earthquake that hit Nepal. Govt. airlifting 20000 food packets tomorrow.,[0]
592588449619648512,"Kirana shop in #lagankhel is opened whole day, plz get your food supplies there. #earthquake #nepalquake","[0, 4]"
592588882530705408,"""Help for gorkha's earthquake victims""

We are Collecting foods,warm clothes,blankets and mineral waters to... http://t.co/I5zej08Q0J",[0]
592591405803040768,"Sign of a 21st century NGO: @CAREIndia is raising funds and providing people, logistics, resources to support @CareNepal after earthquake",[5]
592593054516674560,"Sikh Sevak From Golden Temple To Send 100,000 Food Packets to Earthquake Hit-Nepal like emoticon

NO Religion is... http://t.co/5KCaqtzbKq",[5]
592594537232629760,"NEA supplying electricity 
- http://t.co/K1Z2w0RhEr
#Nepal #NepalQuake #Earthquake","[0, 6]"
592595969700560898,.@SavetheChildren is on the ground in Nepal and needs our help to aid earthquake victims. Text the word NEPAL to 20222 now to donate $10.,[5]
592596334684852224,"Nepal earthquake: 200-year-old Dharhara tower destroyed, tourists lie http://t.co/R7hCD7s0P6 #ibnlive #News India",[6]
592598491706232832,"Nepal.. Prayers 

Earthquake n Avalanche! Death toll rising.. Water n electricity cut! No food! Sanitation issues!","[1, 6]"
592605903246921728,"Indian #RedCross offers #blood units,Tents,#WatSan Units,family packs etc. to earthquake victims in Nepal.picture still evolving.#ICRC #IFRC",[0]
592607636459225088,ISKCON Katmandu Distributes Food to the Earthquake Victims | ISKCON TRUTH http://t.co/5hk4GPgW7R,"[0, 5]"
592608596279435264,Medical Practitioners wishing to go to Nepal and other earthquake affected areas for medical assistance =&gt; hinduheartorg@gmail.com,[2]
592608668165615617,#topnews Nepal Earthquake: Japan Rescue Team Dispatched to Katmandu: A team of about 70 rescue experts from Ja... http://t.co/GIbrbftsOv,[5]
592610036033015808,"Breaking News:- ISKCON Katmandu Distributes Food to the Earthquake Victims: ISKCON News: On April 25th, a mass... http://t.co/JgDFbN5fZt","[0, 5]"
592610607255277568,"Historic Dharahara Tower in #Kathmandu, has collapsed #earthquake #Strength &amp; #Prayers to the people affected.
https://t.co/J6Vx8MPsPN",[6]
592613449969991680,"Earthquake at 11.56 AM, meeting called by Modi at 3.00 PM. First plane with relief material landed before 6.00 PM &amp; now one every 2 hours",[5]
592613731328069632,#Nepal earthquake - huge requirement of food &amp; water in smaller villages outside the cities. RT &amp; tag NGOs/individuals/orgs to pitch in.,[1]
592615081138999297,@Dabangg_Salman_ Golden Temple will send 1 Lakh Food Packages Daily to #Nepal to aid #Earthquake Victims :) :)...,[0]
592616054712479744,At Darbhanga Medical collage hospital ..assured best of help to Earthquake victims http://t.co/lQsit3dmzx,[2]
592617243516604416,With the grace of @Gurmeetramrahim  volunteers of  @deresachasauda send 16000 packets of food 4 earthquake victims,[0]
592617468004175872,"After the earthquake, water supply was cut off because waterworks were damaged and power plants were shut down. #MSGHelpEarthquakeVictims",[1]
592618338649579520,"You can donate water, old cloths, medicines, bandages, anything helpful for the Earthquake victims. 
Location :... http://t.co/MYNhGQ8Svu",[1]
592618355191730177,"#Chaudhary #Group providing #Wai-Wai noodkes, other foods and #medical services to #earthquake disaster victims https://t.co/fMJqr9XnTH",[0]
592619602619736064,"Delhi Govt will send 25,000 packets of food &amp; 25,000 pouches of drinking water as relief for the people of earthquake-hit Nepal.#AAPatWork",[5]
592620564419780608,Kathmandu hospitals struggling after Nepal earthquake. Generous Blood donors needed asap. RT @BloodDonorsIn http://t.co/xgRBI8UKfi,[3]
592620626185093120,Earthquake relief: 10 NDRF teams begin full operations in Kathmandu http://t.co/qft1IdVzOY,[5]
592621963530539009,"Nepal Earthquake Relief 
Surgical Material &amp; Medicines

From : 
Dr. Sachin Sharma
Medical Director (Gopal... http://t.co/djDEIKZqee","[0, 2]"
592624125119627265,"Earthquake of magnitude 7.9 on d Richter scale struck Nepal
-The UNESCO World Heritage Site Dharahara Tower Collapses in Kathmandu""",[6]
592625049984585728,"The debris of one of the oldest temples after it was damaged in the earthquake in Kathmandu,... http://t.co/PQscd1GutL",[6]
592627440129703936,"Nepal earthquake at 11:56 am, modi called meeting on 3:00 pm a plane with relief material ..food, waterbottles landed at 6PM #ThankYouPM",[0]
592628242831450112,"Heartly thanks to the nepal army they are really doing well on rescue,providing biscuits n water &amp; recovering damage done by #earthquake !!",[0]
592628801638518785,#MSGHelpEarthquakVictims  as requested by PM modi ji dera sauda dispatched 16000 packets of food to Nepal for earthquake victims.,[5]
592628934358863872,#Sikh #Organization To Send 100000 Food Packets to #Earthquake hit-#Nepal from the #GoldenTemple #amritsar #holy #human #pious,[0]
592628956584521728,"Distribution on tents, water and food is too haphazard in #Tudikhel as people complain of no access to these relief items. #earthquake","[0, 4]"
592629105444552705,Dr. Gandhi along with the team of Doctors and Volunteers offer services for relief work in Nepal Earthquake tragedy. http://t.co/znjLvrFIqq,[2]
592629299326361600,Earthquake Destroys Kathmandus Centuries-Old Durbar Square: Founded in the http://t.co/PnMglC1LYK #newsxlive #News,[6]
592629652818034688,"Doctors say there is enough manpower but less beds, OPDs and medicines in the hospital #TraumaCenter #KTM #earthquake","[1, 2, 3]"
592630528022577154,"AYON is mobilizing support for #earthquake victims - urgent need of doctors, food supply, water purifier &amp; tent,... http://t.co/pUJvTuGssH","[1, 3, 5]"
592632018766307328,"Its kings day in nethrlands today. We are using it to raise fund, ""Nepal earthquake relief fund-Wageningen"". http://t.co/wXY7OgTdmU",[5]
592632778451132417,"Prayers are not helping the Nepal earthquake victims;donation,volunteers &amp;deployment of rescuers professional on the ground is wht they need",[1]
592632857543053312,Ppl should #ThankYouPM bt wid dat thanks to our NDRF forces &amp; ppl who escaped safe frm #earthquake &amp; are helping others in sake of #Humanity,[5]
592634239411101696,"@MarjannaBergman:#UNHCR immediately transferring11,000 plastic sheets&amp;4,000 solar lamps fm our stocks2help in #Nepal #earthquake v @Refugees",[0]
592636278753009665,"Rescue team needed in Gorkha, Gandaki, Western Region, Nepal http://t.co/DFSrJR64bj #NepalWatch","[1, 4]"
592637066585899008,Dwarika's Hotel in Battisputali in Kathmandu damaged. Bricks falling off window shelves http://t.co/OAQzrFOA1X #NepalWatch,[6]
592637788681424896,"Best Example of #Humanity #Golden #Temple to send 100,000 food packets to #earthquake hit #NepalEarthquake #Respect #GodIsGood",[0]
592641402380505089,Earthquake: Ten Karnataka Doctors Leave for Nepal from Bengaluru http://t.co/FlbLxX1BHP,[2]
592643776625123328,Preparing for Relief Camp for Nepal Earthquake victims by Akali Dal Badal ( D.S.G.M.C.),[0]
592644258122739712,"#ThankUArmy ""Immediate steps were taken by Indian Army for relief rescue after # Nepal earthquake."" http://t.co/0C77rcKnbR",[5]
592647856160378881,"#NepalEarthquake Teams to start focusing from Rescue to Relief. After earthquake shortage of food, fuel, medicines,water,blood #nepalrelief",[1]
592648392691560449,earthquake -Nepal has exposed its medical facilities as hospitals struggle to treat vast numbers of injured with limited supplies and staff.,[3]
592649050484117504,#Nepal Pls Donate blood at blood banks and Hospitals. #earthquake  https://t.co/JRcVmu38vw,[1]
592650977926377473,"DAMAGE: Houses swept away. Rescue team needed in Gorkha, Gandaki, Western Region, Nepal http://t.co/DFSrJRnFzT #NepalWatch","[1, 4, 6]"
592651576415653890,"Building Collapsed along with fallen electric pole in Golmadhi, Bhaktapur-7 http://t.co/EUKJmsr8pt #NepalWatch http://t.co/uAh2IkAAz9",[6]
592651851604086784,"DAMAGE: Cracks on road and pavement in Singha Durbar, Ram Shah Path, Kathmandu http://t.co/jGHkUdAay7 #NepalWatch",[6]
592652635439697921,For water in #Kathmandu please contact 9851035527 #Nepalquake #Earthquake #Staysafe http://t.co/rMjooJ2NtO,[0]
592652895713112065,"Rescue team needed in Gorkha, Gandaki, Western Region, Nepal http://t.co/DFSrJR64bj #NepalWatch","[1, 4]"
592653263998181376,"DAMAGE: Building collapsed near Krishna Pauroti, Kathmandu http://t.co/duKPR4TjjC #NepalWatch http://t.co/V6wNTNG7qX",[6]
592653639233249280,DAMAGE: Building inside swayambhu stupa compound has collapsed http://t.co/RA9DuDl0KV #NepalWatch http://t.co/zYGFhJIxTK,[6]
592653722947362816,Government Rushes 13 Aircraft to Earthquake-Hit Nepal http://t.co/L4LEEYbcwC (video),[5]
592653978204241920,"DAMAGE: Building collapsed in Dharahara, Bagh Darbar Marga http://t.co/On2GyWUNPe #NepalWatch http://t.co/pcrTS7K5Vw",[6]
592654216453365760,DAMAGE: Central Buisness Park has also suffered cracks but the building looks sturdy http://t.co/EEUbCWywaj #NepalWatch,[6]
592654511111536640,DAMAGE: Dallu road block. Wall and house fallen on the road http://t.co/FDIG7EgVBP #NepalWatch,[6]
592656054489591808,"Anybody interested in donating food, medicine, water and sanitation materials for earthquake victims, contact Art... http://t.co/ORtlxPp6o4","[1, 3]"
592657036715937792,Surgical needs are important in the event of an earthquake like #NepalEarthquake http://t.co/bb2IKTCzji,[3]
592657625063514114,Large cracks in road after Nepal earthquake - video  http://t.co/ypxuXb0Gqo,[6]
592658425567453184,"Israel is sending to Nepal a multi-department medical facility consisting of medical staf ,Rescue Unit #earthquake http://t.co/YRvgMxTEKQ",[2]
592660156183371776,"Sikh Sevak From Golden Temple To Send 100,000 Food Packets to Earthquake Hit-Nepal http://t.co/oZJTp2EtjX",[0]
592660515886866435,Nepal earthquake: thousands in need of shelter in country little able to cope http://t.co/opdnuixeSB,[1]
592661298036547585,"#Nepal #Earthquake Victims require #Orthopedic, Neuros, Anaesthetists &amp; Paramedics.
Plz volunteer. 
@ILoveSiliguri  https://t.co/GNVNBINBCf","[1, 3]"
592667760880132096,"1,00,000 Food Packets to Earthquake hit Nepal from the Golden Temple daily. Another reason to be proud of being a #SIKH #NepalEarthquake","[0, 5]"
592668554568282112,"As per BBC Report Over 3,500 People Died in Nepal EarthQuake.Some Areas Received No Water Food or Help Even On ThirdDay!More Organisers Req.",[1]
592670581960658944,"hospitals seem to be filling up fast, need 4 mobile/makeshift @PIB_India #NepalQuake #NepalEarthquake #earthquake  https://t.co/fGU9vDP8z6",[3]
592670897477165059,PGVS and Christian aid relief team in Gorkha district of Nepal. Arrived with in 24 hours of earthquake and provided WASH and first aid.,[2]
592674856279355393,@Dabangg_Salman_ Golden Temple will send 1 Lakh Food Packages Daily to #Nepal to aid #Earthquake Victims :) :)...,[0]
592677666144288769,"Food, medicines taken; milk, food, oxygen regenerators, blankets being moved : ForeignSecretary @MEAIndia #IndiawithNepal #earthquake #Nepal","[0, 2, 5]"
592679798817816576,"Kailash bakery providing free food to the earthquake victims.
 #NepalQuakeRelief  kailashbakery@gmail.com http://t.co/cwvWA0wVTT",[0]
592682158814339072,"Nepal Earthquake Relief Surgical Material &amp; Medicines, Dr. Sachin Sharma ,Gopal Hospital, AAM AADMI PARTY, Ghaziabad http://t.co/L4rhD9jT5b","[0, 2, 5]"
592683588258308098,"#TeamFollowBack Shelter, fuel, food, medicine, power, news, workers  Nepal's earthquake-hit capital was short on everyth...  #FollowBack","[1, 3]"
592685803240828928,"Near fulesswari train line, Siliguri
Electric Pole tilted
Due to the recent earthquake",[6]
592688928488091648,UNICEF is working to meet immediate needs of children after #Nepal's worst #earthquake in 80yrs. Donate now to help: http://t.co/kBx1ARXtq6,[5]
592691334743465984,Omg What a view with the rescue team in Gorkha Felling so bad There is no house which is not Destroyed by Massive earthquake Everyone afraid,[6]
